client_id,average_check,number_orders,average_score,items_per_order,is_friend,last_check,last_score,last_scored_after_order_days,last_late_by_minutes,is_last_order_fullfilled,items_share_category_1,items_share_category_2,items_share_category_3,items_share_category_4,items_share_category_5,items_share_category_6,items_share_category_7,items_share_category_8,items_share_category_9,items_share_category_10,items_share_category_11,items_share_category_12,items_share_category_13,items_share_category_14,items_share_category_15,items_share_category_16,items_share_category_17,items_share_category_18,items_share_category_19,items_share_category_20,items_share_category_21,items_share_category_22,items_share_category_23,items_share_category_24,items_share_category_25,items_share_category_26,items_share_category_27,is_churn
2260,78600,12,10.0,31.9167,0,15107.0,10.0,2.0,0,1,0.0,0.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.11,0.05,0.02,0.31,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.21,0.09,0.0,0.03,0
5472,59800,27,8.0,16.7407,1,16154.0,,,65,1,0.0,0.0,0.0,0.05,0.05,0.01,0.01,0.0,0.0,0.0,0.01,0.02,0.07,0.0,0.01,0.21,0.04,0.02,0.0,0.0,0.0,0.0,0.02,0.4,0.02,0.01,0.04,0
5243,22100,6,8.0,9.6667,0,6143.0,8.0,0.0,0,1,0.16,0.0,0.0,0.07,0.0,0.07,0.14,0.0,0.0,0.0,0.0,0.03,0.1,0.0,0.0,0.12,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.0,0.02,0
6123,25200,12,8.0,7.75,0,12500.0,,,0,1,0.13,0.0,0.0,0.03,0.09,0.02,0.02,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0
5541,73900,10,8.5,29.9,0,27048.0,,,0,0,0.06,0.09,0.0,0.07,0.07,0.0,0.0,0.0,0.01,0.0,0.05,0.04,0.15,0.0,0.0,0.02,0.05,0.08,0.0,0.0,0.0,0.0,0.05,0.21,0.01,0.0,0.03,0
12576,61900,18,9.0769,23.5,0,34850.0,8.0,0.0,0,0,0.0,0.0,0.0,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.0,0.0,0.3,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0.23,0.0,0.03,0
13352,37200,7,8.6667,12.2857,0,11270.0,8.0,1.0,0,1,0.0,0.0,0.0,0.01,0.13,0.12,0.0,0.0,0.0,0.0,0.01,0.03,0.09,0.0,0.0,0.34,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.0,0.0,0
7815,48900,20,10.0,12.05,1,5278.0,10.0,1.0,0,1,0.0,0.01,0.0,0.01,0.12,0.01,0.0,0.0,0.0,0.0,0.04,0.07,0.07,0.0,0.0,0.33,0.01,0.05,0.0,0.0,0.0,0.0,0.01,0.12,0.12,0.0,0.04,0
7225,35600,8,10.0,14.0,0,14717.0,,,0,1,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.14,0.0,0.0,0.2,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.39,0.02,0.0,0.11,1
6314,100300,29,10.0,20.7931,0,25203.0,,,0,0,0.0,0.0,0.0,0.04,0.07,0.07,0.02,0.0,0.0,0.0,0.0,0.04,0.11,0.0,0.0,0.15,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.34,0.08,0.0,0.0,0
2495,34300,17,10.0,3.0588,0,13292.0,10.0,5.0,0,1,0.0,0.0,0.02,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.12,0.08,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.15,0.0,0.0,0.0,0
12794,45900,14,8.4615,13.2857,0,12006.0,8.0,2.0,0,1,0.01,0.0,0.0,0.1,0.07,0.03,0.0,0.0,0.01,0.0,0.01,0.11,0.17,0.0,0.01,0.28,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.0,0.01,0
3489,28000,9,,4.3333,0,7155.0,,,0,1,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.03,0.0,0.0,0.18,0.03,0.0,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0.0,0.0,1
7982,59400,11,,23.7273,0,14592.0,,,0,1,0.0,0.0,0.0,0.21,0.08,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.09,0.0,0.0,0.1,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.06,0
1931,42300,10,10.0,16.1,0,11977.0,10.0,4.0,0,1,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.0,0.0,0.0,0.01,0.02,0.07,0.0,0.0,0.29,0.02,0.06,0.0,0.0,0.0,0.01,0.0,0.25,0.1,0.0,0.03,0
1743,58600,44,9.6,8.25,0,14940.0,,,0,1,0.01,0.02,0.0,0.04,0.14,0.06,0.01,0.0,0.01,0.0,0.02,0.17,0.09,0.03,0.0,0.15,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.0,0.03,0
12538,75600,29,9.4286,19.5172,0,31648.0,,,0,1,0.0,0.0,0.0,0.03,0.08,0.26,0.01,0.0,0.0,0.0,0.02,0.03,0.05,0.0,0.0,0.15,0.04,0.03,0.0,0.0,0.0,0.0,0.02,0.22,0.03,0.0,0.01,0
12851,200500,12,10.0,39.8333,1,39800.0,,,81,1,0.0,0.05,0.0,0.05,0.06,0.06,0.07,0.0,0.01,0.0,0.02,0.02,0.09,0.0,0.02,0.16,0.03,0.07,0.0,0.0,0.0,0.0,0.01,0.2,0.03,0.01,0.04,0
5775,52000,14,8.0,15.7857,0,10319.0,,,8,1,0.0,0.0,0.0,0.03,0.05,0.03,0.01,0.0,0.0,0.0,0.0,0.03,0.1,0.0,0.0,0.49,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.15,0.07,0.0,0.03,0
10002,126600,73,10.0,16.1233,1,40468.0,10.0,0.0,0,1,0.0,0.06,0.0,0.02,0.03,0.04,0.04,0.0,0.0,0.0,0.01,0.0,0.04,0.01,0.0,0.16,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.39,0.05,0.0,0.04,0
6646,46600,23,,12.2609,0,12921.0,,,0,1,0.0,0.0,0.0,0.05,0.07,0.01,0.01,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.0,0.16,0.04,0.15,0.0,0.0,0.0,0.02,0.01,0.3,0.05,0.0,0.03,0
11601,78700,11,10.0,11.0,0,13854.0,,,0,1,0.0,0.0,0.0,0.03,0.39,0.02,0.0,0.0,0.0,0.0,0.0,0.21,0.05,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.01,0
41,59300,8,,17.25,0,16231.0,,,0,0,0.0,0.0,0.0,0.06,0.01,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.07,0.0,0.0,0.14,0.01,0.1,0.0,0.0,0.0,0.0,0.01,0.38,0.14,0.0,0.04,1
2074,52900,25,10.0,11.76,0,14765.0,10.0,0.0,0,1,0.0,0.0,0.0,0.04,0.02,0.01,0.01,0.0,0.0,0.0,0.03,0.06,0.13,0.0,0.0,0.18,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.26,0.01,0.03,0.01,0
2177,87500,15,8.8,20.2,0,20606.0,10.0,10.0,0,0,0.0,0.0,0.0,0.03,0.07,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.08,0.0,0.01,0.11,0.05,0.13,0.0,0.0,0.0,0.0,0.0,0.38,0.05,0.01,0.04,0
11401,129500,11,,25.8182,0,56408.0,,,0,1,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.06,0.0,0.0,0.27,0.02,0.07,0.0,0.0,0.0,0.0,0.01,0.27,0.11,0.01,0.03,1
4627,33300,23,10.0,12.1304,1,8611.0,10.0,0.0,0,1,0.0,0.0,0.0,0.03,0.07,0.04,0.03,0.0,0.0,0.0,0.01,0.03,0.08,0.01,0.0,0.24,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.22,0.08,0.0,0.08,0
10527,35200,13,8.0,14.3846,0,9704.0,10.0,0.0,0,1,0.0,0.0,0.0,0.03,0.01,0.11,0.01,0.0,0.01,0.0,0.02,0.01,0.12,0.0,0.0,0.31,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.3,0.03,0.0,0.04,1
590,33900,6,10.0,10.0,0,10875.0,10.0,33.0,0,0,0.0,0.0,0.0,0.13,0.02,0.02,0.15,0.0,0.0,0.0,0.05,0.07,0.05,0.03,0.0,0.03,0.13,0.03,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.03,1
13387,52700,7,10.0,15.8571,0,8872.0,,,0,1,0.0,0.0,0.0,0.13,0.05,0.06,0.01,0.0,0.0,0.0,0.02,0.02,0.13,0.0,0.0,0.29,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.01,0.01,1
10688,33400,23,10.0,7.8696,0,7355.0,10.0,0.0,59,1,0.0,0.01,0.0,0.04,0.08,0.01,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.46,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.0,0.13,0
4495,87700,6,10.0,30.0,0,43642.0,,,0,0,0.03,0.0,0.0,0.12,0.06,0.02,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.0,0.0,0.2,0.13,0.02,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.0,0.03,0
81,100000,22,,21.5,0,20350.0,,,0,1,0.0,0.02,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.56,0.02,0.0,0.06,0
13286,287000,19,,37.1053,1,114246.0,,,0,1,0.0,0.08,0.0,0.05,0.1,0.03,0.02,0.0,0.0,0.0,0.02,0.03,0.08,0.0,0.0,0.22,0.02,0.07,0.0,0.0,0.0,0.0,0.01,0.17,0.04,0.02,0.06,0
3440,89800,9,10.0,22.6667,0,28917.0,,,0,1,0.01,0.08,0.0,0.07,0.12,0.01,0.01,0.0,0.0,0.0,0.01,0.03,0.09,0.0,0.01,0.18,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.27,0.02,0.0,0.01,0
9129,95600,38,10.0,21.6316,0,9550.0,10.0,2.0,0,1,0.0,0.0,0.0,0.04,0.06,0.01,0.0,0.0,0.01,0.0,0.0,0.05,0.08,0.0,0.0,0.26,0.04,0.06,0.0,0.0,0.0,0.01,0.01,0.23,0.11,0.01,0.01,0
7553,35800,14,10.0,11.7143,0,9176.0,10.0,1.0,0,1,0.0,0.0,0.0,0.05,0.04,0.01,0.01,0.0,0.02,0.0,0.01,0.02,0.04,0.01,0.01,0.07,0.03,0.22,0.0,0.0,0.01,0.04,0.02,0.26,0.07,0.05,0.02,0
7547,21400,7,10.0,9.5714,0,6989.0,,,0,1,0.03,0.01,0.0,0.06,0.19,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.18,0.0,0.01,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.21,0.01,0.0,0.03,1
6574,58700,16,8.0,15.5,0,17345.0,,,0,1,0.0,0.02,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.08,0.0,0.0,0.17,0.06,0.04,0.0,0.0,0.0,0.0,0.03,0.33,0.06,0.0,0.07,1
5470,100000,16,9.3333,17.0,1,32340.0,10.0,9.0,0,1,0.0,0.0,0.0,0.08,0.07,0.04,0.0,0.0,0.0,0.0,0.03,0.06,0.1,0.0,0.02,0.29,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.15,0.04,0.0,0.0,0
12722,32200,6,10.0,12.1667,0,11641.0,,,0,1,0.0,0.03,0.0,0.1,0.01,0.01,0.03,0.0,0.0,0.0,0.01,0.01,0.04,0.0,0.0,0.15,0.14,0.03,0.0,0.0,0.0,0.0,0.0,0.36,0.03,0.0,0.05,0
7743,39900,11,10.0,10.1818,0,12205.0,10.0,5.0,2,1,0.04,0.02,0.0,0.09,0.02,0.02,0.06,0.0,0.01,0.0,0.0,0.01,0.21,0.0,0.03,0.15,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.16,0.04,0.0,0.08,0
1214,69400,29,8.0,21.3793,1,22337.0,,,0,1,0.0,0.0,0.0,0.07,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.03,0.09,0.0,0.0,0.27,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.34,0.02,0.0,0.02,0
9957,170700,7,10.0,30.7143,0,54140.0,10.0,0.0,0,0,0.0,0.04,0.0,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.15,0.0,0.0,0.15,0.07,0.15,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0
9533,46200,6,10.0,19.3333,0,19616.0,10.0,0.0,0,1,0.0,0.0,0.0,0.1,0.08,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.11,0.0,0.0,0.25,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.03,1
6256,120100,8,10.0,46.375,0,33907.0,,,8,0,0.0,0.0,0.0,0.09,0.05,0.01,0.02,0.0,0.0,0.0,0.02,0.04,0.1,0.0,0.0,0.09,0.02,0.08,0.0,0.0,0.0,0.0,0.01,0.34,0.09,0.0,0.04,0
12020,42500,16,,17.5,0,9576.0,,,0,1,0.0,0.0,0.0,0.13,0.04,0.01,0.02,0.0,0.0,0.0,0.0,0.14,0.09,0.0,0.0,0.24,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.08,0
7161,52900,14,10.0,22.1429,0,10586.0,10.0,0.0,0,1,0.0,0.0,0.0,0.05,0.01,0.03,0.03,0.0,0.02,0.0,0.02,0.0,0.06,0.0,0.01,0.18,0.06,0.05,0.0,0.0,0.0,0.0,0.01,0.33,0.08,0.0,0.05,0
571,38200,11,10.0,12.2727,0,14140.0,,,0,1,0.01,0.01,0.0,0.07,0.02,0.04,0.01,0.0,0.0,0.0,0.02,0.01,0.09,0.0,0.0,0.41,0.0,0.15,0.0,0.0,0.0,0.0,0.02,0.06,0.02,0.01,0.02,0
6066,38900,12,,14.4167,0,8230.0,,,0,0,0.02,0.0,0.0,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.13,0.0,0.01,0.17,0.04,0.03,0.0,0.0,0.01,0.0,0.02,0.41,0.0,0.02,0.01,0
4713,17600,9,10.0,7.4444,0,3520.0,,,0,1,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.28,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.12,0
4845,83600,9,10.0,10.2222,0,22643.0,,,0,1,0.03,0.14,0.0,0.01,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.2,0.03,0.28,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.02,0
13247,73000,11,10.0,19.9091,0,14585.0,10.0,6.0,0,1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.16,0.0,0.01,0.19,0.1,0.01,0.0,0.0,0.0,0.0,0.05,0.31,0.01,0.0,0.01,0
2533,26500,11,,12.4545,0,7390.0,,,0,1,0.0,0.0,0.0,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.2,0.0,0.01,0.17,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.07,1
1998,48500,12,10.0,18.75,0,7780.0,10.0,0.0,0,1,0.0,0.0,0.0,0.03,0.01,0.07,0.05,0.0,0.0,0.0,0.01,0.02,0.24,0.0,0.02,0.34,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.0,0.0,0
6224,115600,20,10.0,16.4,0,11234.0,10.0,3.0,0,1,0.0,0.02,0.0,0.04,0.05,0.0,0.02,0.0,0.0,0.0,0.02,0.07,0.09,0.0,0.0,0.12,0.07,0.06,0.0,0.0,0.0,0.0,0.01,0.3,0.02,0.02,0.06,0
12204,94400,6,8.0,22.1667,0,23463.0,8.0,1.0,0,0,0.0,0.0,0.0,0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.08,0.0,0.01,0.28,0.05,0.04,0.0,0.0,0.0,0.01,0.0,0.27,0.01,0.01,0.02,0
4474,61700,7,,25.7143,0,18632.0,,,0,1,0.0,0.0,0.0,0.06,0.02,0.0,0.01,0.0,0.03,0.0,0.0,0.07,0.16,0.0,0.01,0.28,0.03,0.01,0.01,0.0,0.0,0.0,0.01,0.28,0.03,0.0,0.0,1
11374,104000,15,10.0,23.0667,0,33661.0,,,6,1,0.0,0.01,0.0,0.03,0.04,0.01,0.01,0.0,0.0,0.0,0.01,0.11,0.2,0.02,0.01,0.1,0.13,0.06,0.0,0.0,0.0,0.0,0.02,0.16,0.05,0.0,0.01,0
9333,74500,6,10.0,21.6667,0,40294.0,,,0,0,0.0,0.02,0.0,0.12,0.0,0.03,0.02,0.0,0.0,0.0,0.01,0.0,0.27,0.0,0.01,0.12,0.02,0.01,0.0,0.0,0.0,0.0,0.02,0.31,0.02,0.0,0.05,0
3071,86800,19,10.0,30.1053,0,10694.0,10.0,0.0,0,1,0.0,0.0,0.0,0.04,0.07,0.05,0.02,0.0,0.0,0.0,0.02,0.03,0.1,0.0,0.01,0.24,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.26,0.03,0.0,0.04,0
10104,49600,9,10.0,19.2222,0,8244.0,,,0,1,0.0,0.0,0.0,0.05,0.05,0.04,0.01,0.0,0.0,0.0,0.0,0.03,0.13,0.02,0.0,0.21,0.03,0.1,0.0,0.0,0.0,0.0,0.01,0.27,0.03,0.0,0.03,0
12123,48100,27,10.0,5.3704,0,18731.0,,,0,1,0.0,0.0,0.0,0.01,0.12,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.21,0.0,0.0,0
12333,33700,6,8.6667,12.6667,0,7305.0,,,0,1,0.0,0.0,0.0,0.08,0.09,0.03,0.0,0.0,0.0,0.0,0.03,0.03,0.12,0.0,0.0,0.2,0.03,0.12,0.0,0.0,0.0,0.0,0.01,0.24,0.03,0.0,0.01,1
7723,44600,30,8.4444,9.1333,0,13586.0,,,0,1,0.0,0.0,0.0,0.09,0.09,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.43,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.05,0
11682,46400,23,8.0,16.3043,0,9230.0,8.0,0.0,0,1,0.05,0.02,0.0,0.03,0.06,0.01,0.01,0.0,0.0,0.0,0.03,0.02,0.1,0.01,0.01,0.23,0.05,0.13,0.0,0.0,0.0,0.0,0.0,0.16,0.03,0.0,0.06,0
5597,28900,10,,7.0,0,10696.0,,,0,1,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.06,0.0,0.0,0.0,0.17,0.0,0.03,0.13,0.01,0.24,0.0,0.0,0.0,0.0,0.03,0.21,0.0,0.0,0.04,0
6147,41700,6,9.0,16.6667,0,16572.0,8.0,2.0,15,1,0.0,0.0,0.0,0.12,0.04,0.02,0.0,0.0,0.0,0.0,0.05,0.02,0.04,0.0,0.0,0.23,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.37,0.03,0.0,0.04,0
6276,54700,49,9.5714,17.4286,1,11590.0,,,0,1,0.0,0.0,0.0,0.04,0.03,0.0,0.02,0.0,0.0,0.0,0.02,0.07,0.05,0.0,0.0,0.28,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.23,0.12,0.0,0.02,0
5360,91900,6,10.0,17.3333,0,44180.0,,,0,1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,1
2587,61600,8,,18.125,0,20464.0,,,0,1,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.0,0.0,0.28,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,1
4047,51900,10,10.0,13.5,0,9799.0,,,0,1,0.0,0.0,0.0,0.09,0.14,0.1,0.01,0.0,0.0,0.0,0.08,0.1,0.07,0.0,0.01,0.16,0.02,0.04,0.0,0.0,0.0,0.0,0.02,0.05,0.06,0.0,0.04,0
645,34000,25,,6.76,0,7324.0,,,0,1,0.0,0.0,0.0,0.02,0.0,0.0,0.18,0.0,0.0,0.0,0.11,0.01,0.01,0.0,0.0,0.49,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.11,0
9293,27300,14,9.0,4.8571,0,8661.0,,,0,1,0.0,0.0,0.0,0.32,0.01,0.21,0.0,0.0,0.0,0.0,0.0,0.16,0.01,0.0,0.0,0.26,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
236,151700,18,,30.1111,0,76753.0,,,98,1,0.0,0.0,0.0,0.02,0.04,0.07,0.03,0.0,0.0,0.0,0.01,0.05,0.08,0.0,0.0,0.22,0.14,0.05,0.0,0.0,0.0,0.0,0.02,0.2,0.04,0.0,0.04,0
4103,72200,56,,21.0714,1,31318.0,,,0,1,0.0,0.0,0.0,0.03,0.05,0.01,0.02,0.0,0.0,0.0,0.03,0.04,0.07,0.0,0.01,0.2,0.01,0.14,0.0,0.0,0.0,0.0,0.02,0.2,0.08,0.0,0.08,0
3182,35400,6,10.0,6.8333,0,14195.0,,,0,1,0.0,0.0,0.0,0.0,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.0,0.0,0.15,0.15,0.1,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0.0,0.0,0
6592,49400,11,9.8182,19.8182,0,15097.0,10.0,7.0,0,1,0.0,0.0,0.0,0.07,0.04,0.0,0.03,0.0,0.0,0.0,0.01,0.04,0.16,0.0,0.01,0.17,0.04,0.01,0.0,0.0,0.0,0.0,0.01,0.34,0.05,0.0,0.02,0
3092,100200,22,9.0909,29.6818,0,34677.0,,,0,0,0.0,0.0,0.0,0.05,0.08,0.02,0.0,0.0,0.0,0.0,0.02,0.05,0.08,0.0,0.0,0.19,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.3,0.11,0.0,0.0,0
4435,96200,16,10.0,20.1875,0,14105.0,,,0,1,0.0,0.07,0.0,0.04,0.05,0.01,0.03,0.0,0.0,0.0,0.02,0.03,0.13,0.0,0.01,0.15,0.02,0.06,0.0,0.0,0.0,0.01,0.02,0.19,0.15,0.0,0.02,0
11654,62300,10,6.0,7.2,0,17352.0,2.0,0.0,54,1,0.0,0.11,0.0,0.06,0.25,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.03,0.11,0.03,0.1,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.04,0.0,0
10360,35700,41,10.0,13.4146,0,12927.0,10.0,4.0,0,1,0.0,0.0,0.0,0.04,0.03,0.05,0.01,0.01,0.0,0.0,0.01,0.02,0.08,0.0,0.0,0.26,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.27,0.03,0.0,0.11,0
1339,45100,24,9.6,13.25,0,8939.0,,,0,1,0.0,0.0,0.0,0.04,0.03,0.01,0.04,0.0,0.0,0.0,0.01,0.03,0.07,0.0,0.0,0.18,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.39,0.03,0.04,0.06,0
1994,19900,15,9.0,4.2667,0,7275.0,,,0,1,0.0,0.0,0.0,0.02,0.05,0.22,0.03,0.0,0.0,0.0,0.0,0.02,0.08,0.0,0.0,0.17,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.2,0.08,0.08,0.02,0
5592,33300,7,,21.0,0,9640.0,,,0,1,0.0,0.0,0.0,0.16,0.02,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.0,0.2,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.24,0.04,0.0,0.04,0
3431,99900,10,8.4,28.5,0,48844.0,,,0,1,0.0,0.0,0.0,0.03,0.09,0.05,0.0,0.0,0.0,0.0,0.03,0.04,0.16,0.0,0.0,0.19,0.05,0.03,0.0,0.0,0.0,0.0,0.01,0.25,0.03,0.01,0.02,0
11032,71100,7,9.6,4.0,0,4196.0,,,0,1,0.0,0.0,0.0,0.04,0.0,0.39,0.11,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.11,0.0,0.0,0.0,0
8627,48400,11,,12.1818,0,21318.0,,,0,0,0.0,0.0,0.0,0.04,0.04,0.03,0.04,0.0,0.01,0.0,0.0,0.01,0.09,0.0,0.01,0.15,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.04,0.02,0.06,0
4943,52000,8,8.25,13.875,0,14031.0,8.0,5.0,0,1,0.0,0.0,0.0,0.01,0.09,0.1,0.02,0.0,0.0,0.0,0.01,0.04,0.03,0.0,0.01,0.13,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.37,0.07,0.01,0.01,0
1718,61300,19,9.6842,15.7895,0,17344.0,10.0,9.0,0,0,0.0,0.0,0.0,0.07,0.04,0.01,0.03,0.0,0.0,0.0,0.0,0.04,0.1,0.0,0.01,0.12,0.08,0.05,0.0,0.0,0.0,0.01,0.01,0.35,0.06,0.0,0.02,0
7814,64400,23,8.4,19.3043,0,15307.0,10.0,1.0,0,1,0.0,0.0,0.0,0.01,0.08,0.0,0.03,0.0,0.0,0.0,0.01,0.06,0.04,0.02,0.0,0.19,0.03,0.08,0.0,0.0,0.0,0.0,0.06,0.22,0.06,0.04,0.05,0
2540,38000,13,9.6,12.6154,1,9817.0,10.0,1.0,0,1,0.0,0.01,0.0,0.05,0.04,0.01,0.03,0.0,0.0,0.0,0.0,0.07,0.09,0.0,0.0,0.12,0.01,0.05,0.0,0.0,0.01,0.0,0.0,0.37,0.09,0.02,0.05,0
11524,57500,11,9.0,22.6364,0,20670.0,,,0,0,0.01,0.0,0.0,0.08,0.02,0.13,0.02,0.0,0.0,0.0,0.0,0.04,0.09,0.0,0.0,0.25,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.23,0.01,0.0,0.01,0
3529,27200,60,8.92,8.75,0,8381.0,,,0,1,0.0,0.01,0.0,0.02,0.02,0.03,0.01,0.0,0.0,0.0,0.02,0.04,0.09,0.03,0.04,0.16,0.02,0.07,0.0,0.0,0.0,0.01,0.01,0.3,0.05,0.0,0.06,1
396,35600,9,,11.0,0,9012.0,,,0,1,0.0,0.0,0.0,0.08,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.01,0.0,0
9093,81600,12,9.6364,19.3333,0,16721.0,10.0,1.0,0,0,0.0,0.0,0.0,0.05,0.07,0.01,0.05,0.0,0.0,0.0,0.0,0.05,0.21,0.0,0.0,0.08,0.04,0.07,0.0,0.0,0.0,0.0,0.01,0.25,0.08,0.02,0.0,0
